preamble,stimulus,is_correct,subject
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of (A) political partisanship (B) political alienation (C) political allegiance (D) political efficacy. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What was the average life expectancy of white males born in the U.S. just before the Civil War? (A) 40 years (B) 50 years (C) 60 years (D) 70 years. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What does the Yiddish word""'meshuga' mean? (A) sacred (B) stingy (C) sweet (D) crazy. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What is the last letter of the Greek alphabet? (A) omicron (B) upsilon (C) zeta (D) omega. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand? (A) Dynamics (B) Tempo (C) Pitch (D) Harmony. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"When FDR carried states in the presidential election of 1932 how many states did he not carry? (A) seven (B) eight (C) ten (D) six. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these is a member of the cucumber family? (A) watermelon (B) green pepper (C) potato (D) green bean. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing? (A) Informative (B) Narrative (C) Persuasive (D) Descriptive. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument? (A) Diminished economic resources (B) Breach of contract (C) Fraud in the inducement (D) Mental incapacity. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Simple accompaniments, light texture and smooth melodies are qualities of (A) partitas (B) Sturm und Drang (C) serenade (D) galant style. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of the following is true about a monopoly? (A) It competes with many firms selling the same product in the market. (B) It has to lower its price on all units to sell more output. (C) Its marginal revenue increases as output sold increases. (D) It sets a price below average variable cost to drive its competitors out of the market.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these names has never belonged to a Pope? (A) Lawrence (B) Leo (C) Lando (D) Linus. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges? (A) The position of the Sun is different at different localities. (B) Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities. (C) The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes. (D) Trade winds push the water into large tidal bulges near rocky shorelines.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these is typically not ""used as a spice? (A) Hemlock (B) Dill (C) Thyme (D) Marjoram. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Who is the patron saint of animals? (A) St Isidore of Seville (B) St Anthony of Padua (C) St Joan of Arc (D) St Francis of Assisi. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"The dissolved salts in Earth's oceans are principally derived from (A) marine biological activity (B) atmospheric deposition (C) the eruptions of undersea hot-spot volcanoes (D) the weathering of continental rocks. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What is the baseball term for a batter who substitutes for another batter? (A) Switchhitter (B) Pinch hitter (C) Shadow hitter (D) Clip hitter. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In 1960 Nazi official Adolph Eichmann was finally captured in what country? (A) Brazil (B) Argentina (C) East Germany (D) Paraguay. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is the square root of 81 squared? (A) 9 (B) 27 (C) 729 (D) 81. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms? (A) Stars with the same spectral class as the Sun are made mostly of sodium. (B) Absorption lines in the solar spectrum are consistent with the presence of sodium. (C) Solar samples returned to Earth by the Voyager spacecraft contained sodium. (D) The Sun gives off energy produced by the nuclear fusion of sodium in its core. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What letters are on the '3' button of a touch-tone telephone? (A) ABC (B) GHI (C) WXY (D) DEF. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following? (A) Topics that are interesting for the students (B) The instructional objectives (C) The culture of the local community (D) The instructional reading level of the class. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"When born a Dalmatian puppy is always? (A) Black (B) black with white spots (C) white with black spots (D) white. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these countries is not in Europe? (A) Italy (B) Israel (C) Spain (D) Greece. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'? (A) Rush Limbaugh (B) Larry King (C) Howard Stern (D) Casey Kasem. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature? (A) amphibians (B) reptiles (C) mammals (D) birds. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What are fans of the TV show 'Mystery Science Theater 3000' known as? (A) Mysterians (B) MiSTies (C) Bot Brigade (D) Gizmonics. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What automobile company makes the Sonata? (A) Toyota (B) Honda (C) Subaru (D) Hyundai. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Force equals mass times what? (A) Velocity (B) Distance (C) Weight (D) Acceleration. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"To create a tapestry one must traditionally engage in what activity? (A) Weaving (B) Sculpting (C) Baking (D) Singing. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What element do organic compounds contain? (A) Carbon (B) Oxygen (C) Hydrogen (D) Nitrogen. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What is the technical term for someone who studies fish? (A) ichthyologist (B) entomologist (C) marinologist (D) herpetologist. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a (A) visible light pulse (B) radio wave signal (C) series of intense infrared beams (D) series of infrared pulses. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"When it comes to measuring horses how long is a 'hand'? (A) seven inches (B) ten inches (C) two feet (D) four inches. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What is the (approximate) value of lemon juice on the pH scale? (A) 14 (B) 2 (C) 7 (D) 0. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following best describes the situation after the price is raised on a product that has an inelastic demand? (A) The quantity demanded will increase. (B) Total revenue will decrease. (C) Total revenue will not change. (D) The quantity demanded will not change.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture? (A) Having faith in God will be rewarded in the afterlife. (B) Observing rules of proper behavior toward others will ensure social and political harmony. (C) Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation. (D) A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections? (A) Michael Dukakis (B) Walter Mondale (C) Gary Hart (D) Jimmy Carter. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the (A) money supply (B) unemployment rate (C) government's budget deficit (D) GDP deflator. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these is another name for a golf course? (A) Links (B) Pitch (C) Steps (D) Suite. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities? (A) Salary expense is increased by $300,000; cash is increased by $300,000 (B) Salary expense is increased by $300,000; cash is decreased by $300,000 (C) Salary expense is decreased by $300,000; cash is increased by $300,000 (D) Salary expense is decreased by $300,000; cash is decreased by $300,000. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Who was not one of the Cartwright sons on the TV series 'Bonanza'? (A) Ben (B) Adam (C) Little Joe (D) Hoss. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"How long is a single term in the US Senate? (A) two years (B) four years (C) eight years (D) six years. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"On what body part should you wear a babushka? (A) hands (B) foot (C) legs (D) head. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make? (A) Classifying (B) Counting (C) Patterning (D) Ordering. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that (A) using language in a wide variety of situations improves grammar (B) good judgment can be improved by studying the rules of formal grammar (C) analyzing and diagramming provide exercise in logical thinking (D) formal study of grammar improves writing ability. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Who was the mother of the Greek god Zeus? (A) Gaia (B) Rhea (C) Phoebe (D) Hera. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these evangelists is a cousin of rocker Jerry Lee Lewis? (A) Jimmy Swaggart (B) Billy Graham (C) Oral Roberts (D) Jerry Falwell. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following prescribes standards for wages and overtime pay that affect most private and public employment? (A) The Employee Retirement Income Security Act (B) The American Recovery and Reinvestment Act (C) The Federal Employees' Compensation Act (D) The Fair Labor Standards Act. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What organelle is primarily responsible for photosynthesis? (A) Nucleus (B) Chloroplast (C) Mitochondria (D) Golgi Apparatus. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In what city is TV's 'The Mary Tyler Moore Show' set? (A) Dallas (B) Minneapolis (C) Chicago (D) New York. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What Greek poet wrote 'The Iliad' and 'The Odyssey'? (A) Sophocles (B) Homer (C) Plato (D) Socrates. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is Delta Burke's character's job on the sitcom 'Designing Women'? (A) fashion designer (B) interior designer (C) graphic designer (D) website designer. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students? (A) Concentric circles (B) K-W-L chart (C) Book pass (D) Reciprocal teaching. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"On average what length of time passes between high tides? (A) 3 hours 25 minutes (B) 12 hours 25 minutes (C) 6 hours 25 minutes (D) 24 hours 25 minutes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following? (A) An increase in United States exports (B) An increase in United States imports (C) A decrease in the demand for the United States dollar (D) A decrease in the United States trade deficit. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"The legal basis for the escalation of United States involvement in the Vietnam War was the (A) declaration of war by Congress (B) passage of the Gulf of Tonkin Resolution by Congress (C) United Nations resolution condemning the North Vietnamese invasion of South Vietnam (D) mutual defense provisions of the North Atlantic Treaty Organization (NATO). Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What professional sports team plays its home games in the Alamodome? (A) New York Jets (B) San Antonio Spurs (C) Detroit Tigers (D) Boston Bruins. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is the name of Howard Stern's female on-air sidekick? (A) Robin Quivers (B) Allison Norris (C) Jackie Reeses (D) Jackie Martling. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"In what decade did Israel become an independent state? (A) 1920s (B) 1950s (C) 1960s (D) 1940s. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"In cooking the term 'au gratin' is sometimes used to describe a dish with what topping? (A) cheese (B) fruit (C) gravy (D) whipped cream. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year? (A) Baseline assessment (B) Short-answer unit assessment (C) Teacher-created assessment (D) Portfolio assessment. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel? (A) through outer space (B) to the ocean floor (C) to the center of the earth (D) through a human body. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What would be the most likely thing one would do with the compound MgSO4 7H2O? (A) power a car (B) blow up a building (C) fertilize a lawn (D) soak ones feet. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Who originally proposed the idea of daylight-saving time? (A) Benjamin Franklin (B) Henry David Thoreau (C) Galileo (D) Albert Einstein. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"If you ask for 'gai' at a Thai restaurant what will you get? (A) shrimp (B) beef (C) pork (D) chicken. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"On a set of jumper cables what color designates the negative connector? (A) red (B) black (C) orange (D) blue. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these is a commonly-known investment account? (A) IRA (B) CNN (C) EMC (D) IRS. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"If you are 'riding fakie' inside a 'half pipe' what are you probably doing? (A) snowboarding (B) skiing (C) biking (D) surfing. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of these people was not alive in the 20th century? (A) Mark Twain (B) Ulysses S Grant (C) Thomas Edison (D) Sigmund Freud. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What color is cartoon character Marge Simpson's hair? (A) yellow (B) purple (C) brown (D) blue. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these is not a fabric? (A) Celotex (B) Velveteen (C) Seersucker (D) Tencel. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"How is 4:00 pm expressed in military time? (A) 1600 (B) 4 (C) 400 (D) 4:00. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future? (A) Atomic warfare (B) Dust clouds from volcanoes (C) Depletion of Earth's ozone layer (D) CO2 from fossil fuels. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of the following activities is likely to have the greatest impact on biodiversity? (A) Large-scale deforestation of the Amazon or Congo basin tropical forests (B) Copper mining in Chile (C) Soil erosion on the slopes of the Rocky Mountains (D) Increased use of ethanol fuels in the United States. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match? (A) Bobby Riggs (B) Jimmy Connors (C) Pete Sampras (D) John McEnroe. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following structures is most susceptible to damage by acid precipitation? (A) A monument made of granite (B) A tombstone made of marble (C) A roof made of slate (D) A statue made of gabbro. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Who is an archenemy of the cartoon superhero Underdog? (A) Muttley (B) OverCat (C) Mr Whoopie (D) Dick Dastardly. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Mohair is made from the fleece of what animal? (A) goat (B) camel (C) llama (D) mole. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly (A) 540 million years ago (B) 3 billion years ago (C) 65 million years ago (D) 200,000 years ago. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"The Strauss family of composers popularized what dance? (A) tango (B) fox-trot (C) square dance (D) waltz. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What was Ludwig Van Beethoven's final symphony? (A) Tenth (B) Eleventh (C) Twelfth (D) Ninth. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"A portrait that comically exaggerates a person's physical traits is called a what? (A) Landscape (B) Caricature (C) Still life (D) Impressionism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"The government establishes a price floor in a market for a good in order to (A) help sellers of the good (B) eliminate a surplus in the market (C) eliminate a shortage in the market (D) help buyers of the good. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem? (A) Engage your audience by making eye contact with people in the back of the room (B) Entertain your audience with exaggerated body language (C) Emphasize your main points by reading them directly from a paper (D) Project your voice by relaxing the rib cage and maintaining good posture. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices? (A) Foreshadowing (B) Irony (C) Flashback (D) Personification. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these is not one of the 3 methods of heat transfer? (A) Conduction (B) Radiation (C) Convection (D) Induction. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these is not an ingredient in Yorkshire pudding? (A) eggs (B) chocolate (C) milk (D) meat drippings. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task? (A) A grammar guide (B) A dictionary (C) A thesaurus (D) A glossary. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Where was the chicken First domesticated? (A) France (B) India (C) Peru (D) Zaire. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following is not in Nevada? (A) Liberace Museum (B) Lake Mead (C) Hoover Dam (D) Pikes Peak. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What famous folksinger founded the Institute for the Study of Non-Violence in 1965? (A) Bob Dylan (B) Woody Guthrie (C) Peter Yarrow (D) Joan Baez. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Phoebe Dione and Helene are moons of what planet? (A) Saturn (B) Jupiter (C) Neptune (D) Pluto. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of these companies is not an online stock brokerage? (A) E*Trade (B) Datek Online (C) DLJ Direct (D) EDigital. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these is not the name of one of rock musician Frank Zappa's children? (A) Lumpy Gravy (B) Dweezil (C) Ahmet (D) Moon Unit. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"How much does Peanuts character Lucy charge for her psychiatric advice? (A) 10 cents (B) 75 cents (C) $125 (D) 5 cents. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product? (A) Reading the product's label and proceeding according to the label directions (B) Finding a nontoxic product to use and adapting the art-making process as necessary (C) Making sure no children are present when using the product (D) Checking with a qualified toxicologist before using the material. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What children's storybook character believes that the sky is falling? (A) Curious George (B) Chicken Little (C) Jack Sprat (D) Tom Thumb. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Pop icon Tiny Tim was famous for playing what musical instrument? (A) kazoo (B) ukulele (C) accordion (D) fiddle. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following is the highest level taxonomic rank? (A) Class (B) Domain (C) Phylum (D) Kingdom. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"When daylight-saving time arrives in the spring how do most Americans turn their clocks? (A) one hour backward (B) one hour forward (C) two hours forward (D) two hours backward. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these fashion designers was born in the United States? (A) Donna Karan (B) Laura Ashley (C) Helmut Lang (D) Christian Dior. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Who was on the $500 bill? (A) Calvin Coolidge (B) Andrew Jackson (C) Aaron Burr (D) William McKinley. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"For a man and woman on a date 'dutch treat' means what? (A) The man pays (B) The woman pays (C) The Dutch pay (D) Each pays their own way. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What city's residents are known as 'Knickerbockers'? (A) Boston (B) Philadelphia (C) London (D) New York City. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these college football programs has produced the most Heisman Trophy winners? (A) USC (B) Oklahoma (C) Michigan (D) Notre Dame. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What does a pH level measure? (A) density (B) acidity (C) wavelength (D) humidity. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal? (A) -328716 (B) 1000000 (C) 1000 (D) 1000000000. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as (A) simple (B) complex (C) compound-complex (D) compound. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these holidays is not attached to a specific date? (A) Independence Day (B) New Year's Day (C) Christmas (D) Thanksgiving. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Where is the Louvre museum? (A) Lyon (B) Paris (C) Geneva (D) Vichy. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following guidance systems is principally a materials-handling device? (A) Conveyor (B) Escalator (C) Highway (D) Railroad. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel? (A) Complementary (B) Primary (C) Secondary (D) Tertiary. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce? (A) Decomposing quantities (B) Comparing quantities (C) Describing quantities (D) Ordering quantities. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which brand of cat food claims it's so tasty that 'cats ask for it by name'? (A) Meow Mix (B) Fancy Feast (C) Cat Chow (D) 9-Lives. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"In the phrase 'Y2K' what does 'K' stand for? (A) millennium (B) thousand (C) computer code (D) catastrophe. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is the approximate speed of light? (A) 186000 miles per second (B) 165 miles per hour (C) 122000 miles per hour (D) 293000 miles per second. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of these people was buried in the Valley of the Kings? (A) King Tut (B) Louis XIV (C) Elvis Presley (D) Julius Caesar. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"After Prince Charles who is next in line to be the king of England? (A) Prince William (B) Prince Andrew (C) Prince Edward (D) Fresh Prince. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"The disco band ABBA comes from what country? (A) Norway (B) Switzerland (C) The Netherlands (D) Sweden. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"When it's noon in New York during daylight-saving time what time is it in Honolulu? (A) 6:30 AM (B) 7:00 AM (C) 8:00 AM (D) 6:00 AM. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the (A) ratio of profit to sales (B) gross domestic product (C) current ratio (D) trade surplus. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is the world’s most venomous fish? (A) Stonefish (B) Scorpion fish (C) Lion fish (D) Toadfish. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What force causes an ice cream cone to fly off of a spinning merry-go-round? (A) Vehicular (B) Gravitational (C) Torsal (D) centrifugal. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
