preamble,stimulus,is_correct,subject
"What is the baseball term for a batter who substitutes for another batter? (A) Switchhitter (B) Shadow hitter (C) Pinch hitter (D) Clip hitter. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"In 1960 Nazi official Adolph Eichmann was finally captured in what country? (A) Brazil (B) East Germany (C) Paraguay (D) Argentina. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What is the square root of 81 squared? (A) 9 (B) 27 (C) 729 (D) 81. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms? (A) Stars with the same spectral class as the Sun are made mostly of sodium. (B) Solar samples returned to Earth by the Voyager spacecraft contained sodium. (C) The Sun gives off energy produced by the nuclear fusion of sodium in its core (D) Absorption lines in the solar spectrum are consistent with the presence of sodium.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What letters are on the '3' button of a touch-tone telephone? (A) ABC (B) DEF (C) GHI (D) WXY. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following? (A) The instructional objectives (B) The culture of the local community (C) Topics that are interesting for the students (D) The instructional reading level of the class. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"When born a Dalmatian puppy is always? (A) Black (B) white (C) black with white spots (D) white with black spots. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these countries is not in Europe? (A) Italy (B) Spain (C) Israel (D) Greece. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'? (A) Rush Limbaugh (B) Larry King (C) Howard Stern (D) Casey Kasem. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature? (A) amphibians (B) reptiles (C) mammals (D) birds. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What are fans of the TV show 'Mystery Science Theater 3000' known as? (A) Mysterians (B) Bot Brigade (C) Gizmonics (D) MiSTies. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What automobile company makes the Sonata? (A) Toyota (B) Honda (C) Subaru (D) Hyundai. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Force equals mass times what? (A) Velocity (B) Distance (C) Weight (D) Acceleration. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"To create a tapestry one must traditionally engage in what activity? (A) Sculpting (B) Weaving (C) Baking (D) Singing. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What element do organic compounds contain? (A) Oxygen (B) Carbon (C) Hydrogen (D) Nitrogen. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is the technical term for someone who studies fish? (A) entomologist (B) marinologist (C) ichthyologist (D) herpetologist. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a (A) visible light pulse (B) radio wave signal (C) series of intense infrared beams (D) series of infrared pulses. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"When it comes to measuring horses how long is a 'hand'? (A) seven inches (B) four inches (C) ten inches (D) two feet. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is the (approximate) value of lemon juice on the pH scale? (A) 14 (B) 2 (C) 7 (D) 0. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following best describes the situation after the price is raised on a product that has an inelastic demand? (A) The quantity demanded will increase. (B) Total revenue will decrease. (C) The quantity demanded will not change. (D) Total revenue will not change.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture? (A) Having faith in God will be rewarded in the afterlife. (B) Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation. (C) A life of quiet contemplation and isolation from worldly temptations will result in self-perfection. (D) Observing rules of proper behavior toward others will ensure social and political harmony.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections? (A) Michael Dukakis (B) Walter Mondale (C) Gary Hart (D) Jimmy Carter. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the (A) money supply (B) GDP deflator (C) unemployment rate (D) government's budget deficit. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these is another name for a golf course? (A) Pitch (B) Steps (C) Links (D) Suite. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities? (A) Salary expense is increased by $300,000; cash is increased by $300,000 (B) Salary expense is increased by $300,000; cash is decreased by $300,000 (C) Salary expense is decreased by $300,000; cash is increased by $300,000 (D) Salary expense is decreased by $300,000; cash is decreased by $300,000. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Who was not one of the Cartwright sons on the TV series 'Bonanza'? (A) Adam (B) Little Joe (C) Hoss (D) Ben. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"How long is a single term in the US Senate? (A) two years (B) six years (C) four years (D) eight years. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"On what body part should you wear a babushka? (A) hands (B) foot (C) head (D) legs. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make? (A) Classifying (B) Counting (C) Patterning (D) Ordering. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that (A) good judgment can be improved by studying the rules of formal grammar (B) analyzing and diagramming provide exercise in logical thinking (C) formal study of grammar improves writing ability (D) using language in a wide variety of situations improves grammar. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Who was the mother of the Greek god Zeus? (A) Gaia (B) Phoebe (C) Hera (D) Rhea. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these evangelists is a cousin of rocker Jerry Lee Lewis? (A) Billy Graham (B) Oral Roberts (C) Jimmy Swaggart (D) Jerry Falwell. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following prescribes standards for wages and overtime pay that affect most private and public employment? (A) The Employee Retirement Income Security Act (B) The Fair Labor Standards Act (C) The American Recovery and Reinvestment Act (D) The Federal Employees' Compensation Act. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What organelle is primarily responsible for photosynthesis? (A) Nucleus (B) Mitochondria (C) Chloroplast (D) Golgi Apparatus. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"In what city is TV's 'The Mary Tyler Moore Show' set? (A) Dallas (B) Minneapolis (C) Chicago (D) New York. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What Greek poet wrote 'The Iliad' and 'The Odyssey'? (A) Sophocles (B) Homer (C) Plato (D) Socrates. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is Delta Burke's character's job on the sitcom 'Designing Women'? (A) fashion designer (B) graphic designer (C) interior designer (D) website designer. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students? (A) Concentric circles (B) Book pass (C) Reciprocal teaching (D) K-W-L chart. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"On average what length of time passes between high tides? (A) 3 hours 25 minutes (B) 6 hours 25 minutes (C) 12 hours 25 minutes (D) 24 hours 25 minutes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following? (A) An increase in United States exports (B) A decrease in the demand for the United States dollar (C) A decrease in the United States trade deficit (D) An increase in United States imports. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"The legal basis for the escalation of United States involvement in the Vietnam War was the (A) declaration of war by Congress (B) United Nations resolution condemning the North Vietnamese invasion of South Vietnam (C) mutual defense provisions of the North Atlantic Treaty Organization (NATO) (D) passage of the Gulf of Tonkin Resolution by Congress. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What professional sports team plays its home games in the Alamodome? (A) New York Jets (B) San Antonio Spurs (C) Detroit Tigers (D) Boston Bruins. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is the name of Howard Stern's female on-air sidekick? (A) Allison Norris (B) Jackie Reeses (C) Jackie Martling (D) Robin Quivers. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"In what decade did Israel become an independent state? (A) 1920s (B) 1950s (C) 1960s (D) 1940s. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"In cooking the term 'au gratin' is sometimes used to describe a dish with what topping? (A) fruit (B) cheese (C) gravy (D) whipped cream. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year? (A) Baseline assessment (B) Short-answer unit assessment (C) Portfolio assessment (D) Teacher-created assessment. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel? (A) through outer space (B) to the ocean floor (C) through a human body (D) to the center of the earth. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What would be the most likely thing one would do with the compound MgSO4 7H2O? (A) power a car (B) blow up a building (C) fertilize a lawn (D) soak ones feet. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Who originally proposed the idea of daylight-saving time? (A) Henry David Thoreau (B) Galileo (C) Albert Einstein (D) Benjamin Franklin. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"If you ask for 'gai' at a Thai restaurant what will you get? (A) shrimp (B) chicken (C) beef (D) pork. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"On a set of jumper cables what color designates the negative connector? (A) red (B) orange (C) blue (D) black. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these is a commonly-known investment account? (A) CNN (B) EMC (C) IRS (D) IRA. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"If you are 'riding fakie' inside a 'half pipe' what are you probably doing? (A) skiing (B) biking (C) surfing (D) snowboarding. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these people was not alive in the 20th century? (A) Mark Twain (B) Thomas Edison (C) Sigmund Freud (D) Ulysses S Grant. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What color is cartoon character Marge Simpson's hair? (A) yellow (B) blue (C) purple (D) brown. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these is not a fabric? (A) Velveteen (B) Seersucker (C) Tencel (D) Celotex. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"How is 4:00 pm expressed in military time? (A) 4 (B) 400 (C) 4:00 (D) 1600. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future? (A) Atomic warfare (B) CO2 from fossil fuels (C) Dust clouds from volcanoes (D) Depletion of Earth's ozone layer. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following activities is likely to have the greatest impact on biodiversity? (A) Copper mining in Chile (B) Large-scale deforestation of the Amazon or Congo basin tropical forests (C) Soil erosion on the slopes of the Rocky Mountains (D) Increased use of ethanol fuels in the United States. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match? (A) Jimmy Connors (B) Pete Sampras (C) Bobby Riggs (D) John McEnroe. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following structures is most susceptible to damage by acid precipitation? (A) A monument made of granite (B) A tombstone made of marble (C) A roof made of slate (D) A statue made of gabbro. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Who is an archenemy of the cartoon superhero Underdog? (A) Muttley (B) Mr Whoopie (C) Dick Dastardly (D) OverCat. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Mohair is made from the fleece of what animal? (A) camel (B) goat (C) llama (D) mole. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly (A) 3 billion years ago (B) 65 million years ago (C) 200,000 years ago (D) 540 million years ago. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"The Strauss family of composers popularized what dance? (A) tango (B) fox-trot (C) square dance (D) waltz. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What was Ludwig Van Beethoven's final symphony? (A) Tenth (B) Ninth (C) Eleventh (D) Twelfth. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"A portrait that comically exaggerates a person's physical traits is called a what? (A) Landscape (B) Caricature (C) Still life (D) Impressionism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"The government establishes a price floor in a market for a good in order to (A) eliminate a surplus in the market (B) eliminate a shortage in the market (C) help buyers of the good (D) help sellers of the good. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem? (A) Engage your audience by making eye contact with people in the back of the room (B) Entertain your audience with exaggerated body language (C) Emphasize your main points by reading them directly from a paper (D) Project your voice by relaxing the rib cage and maintaining good posture. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices? (A) Foreshadowing (B) Irony (C) Flashback (D) Personification. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these is not one of the 3 methods of heat transfer? (A) Conduction (B) Induction (C) Radiation (D) Convection. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these is not an ingredient in Yorkshire pudding? (A) eggs (B) milk (C) chocolate (D) meat drippings. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task? (A) A dictionary (B) A thesaurus (C) A grammar guide (D) A glossary. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Where was the chicken First domesticated? (A) France (B) Peru (C) India (D) Zaire. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following is not in Nevada? (A) Liberace Museum (B) Pikes Peak (C) Lake Mead (D) Hoover Dam. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What famous folksinger founded the Institute for the Study of Non-Violence in 1965? (A) Bob Dylan (B) Joan Baez (C) Woody Guthrie (D) Peter Yarrow. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Phoebe Dione and Helene are moons of what planet? (A) Jupiter (B) Neptune (C) Pluto (D) Saturn. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these companies is not an online stock brokerage? (A) E*Trade (B) Datek Online (C) DLJ Direct (D) EDigital. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these is not the name of one of rock musician Frank Zappa's children? (A) Dweezil (B) Lumpy Gravy (C) Ahmet (D) Moon Unit. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"How much does Peanuts character Lucy charge for her psychiatric advice? (A) 10 cents (B) 75 cents (C) 5 cents (D) $125. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product? (A) Finding a nontoxic product to use and adapting the art-making process as necessary (B) Making sure no children are present when using the product (C) Reading the product's label and proceeding according to the label directions (D) Checking with a qualified toxicologist before using the material. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What children's storybook character believes that the sky is falling? (A) Curious George (B) Chicken Little (C) Jack Sprat (D) Tom Thumb. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Pop icon Tiny Tim was famous for playing what musical instrument? (A) kazoo (B) accordion (C) fiddle (D) ukulele. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of the following is the highest level taxonomic rank? (A) Class (B) Phylum (C) Domain (D) Kingdom. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"When daylight-saving time arrives in the spring how do most Americans turn their clocks? (A) one hour backward (B) two hours forward (C) one hour forward (D) two hours backward. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these fashion designers was born in the United States? (A) Laura Ashley (B) Helmut Lang (C) Christian Dior (D) Donna Karan. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Who was on the $500 bill? (A) Calvin Coolidge (B) William McKinley (C) Andrew Jackson (D) Aaron Burr. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"For a man and woman on a date 'dutch treat' means what? (A) The man pays (B) The woman pays (C) Each pays their own way (D) The Dutch pay. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What city's residents are known as 'Knickerbockers'? (A) Boston (B) New York City (C) Philadelphia (D) London. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these college football programs has produced the most Heisman Trophy winners? (A) USC (B) Oklahoma (C) Michigan (D) Notre Dame. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What does a pH level measure? (A) density (B) wavelength (C) humidity (D) acidity. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal? (A) -328716 (B) 1000 (C) 1000000 (D) 1000000000. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as (A) simple (B) complex (C) compound (D) compound-complex. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these holidays is not attached to a specific date? (A) Independence Day (B) Thanksgiving (C) New Year's Day (D) Christmas. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Where is the Louvre museum? (A) Lyon (B) Geneva (C) Paris (D) Vichy. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following guidance systems is principally a materials-handling device? (A) Escalator (B) Highway (C) Railroad (D) Conveyor. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel? (A) Complementary (B) Secondary (C) Tertiary (D) Primary. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce? (A) Comparing quantities (B) Describing quantities (C) Decomposing quantities (D) Ordering quantities. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which brand of cat food claims it's so tasty that 'cats ask for it by name'? (A) Fancy Feast (B) Meow Mix (C) Cat Chow (D) 9-Lives. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In the phrase 'Y2K' what does 'K' stand for? (A) millennium (B) computer code (C) thousand (D) catastrophe. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What is the approximate speed of light? (A) 165 miles per hour (B) 122000 miles per hour (C) 293000 miles per second (D) 186000 miles per second. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"Which of these people was buried in the Valley of the Kings? (A) Louis XIV (B) Elvis Presley (C) King Tut (D) Julius Caesar. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"After Prince Charles who is next in line to be the king of England? (A) Prince Andrew (B) Prince William (C) Prince Edward (D) Fresh Prince. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"The disco band ABBA comes from what country? (A) Norway (B) Switzerland (C) The Netherlands (D) Sweden. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"When it's noon in New York during daylight-saving time what time is it in Honolulu? (A) 6:30 AM (B) 7:00 AM (C) 6:00 AM (D) 8:00 AM. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the (A) ratio of profit to sales (B) current ratio (C) trade surplus (D) gross domestic product. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"What is the world’s most venomous fish? (A) Scorpion fish (B) Stonefish (C) Lion fish (D) Toadfish. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What force causes an ice cream cone to fly off of a spinning merry-go-round? (A) Vehicular (B) centrifugal (C) Gravitational (D) Torsal. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these words is spelled correctly? (A) decieve (B) foriegn (C) wierd (D) hygiene. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"The term 'chili con carne' refers to chili with what? (A) beans (B) cheese (C) chili peppers (D) meat. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"At what age can someone first attend an R-rated movie without an accompanying adult? (A) 15 (B) 17 (C) 18 (D) 21. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'? (A) ophthalmologist (B) cardiologist (C) proctologist (D) neurologist. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"In the comic strip 'Peanuts' what is Schroeder known for doing? (A) Dancing (B) playing football (C) Flying an imaginary plane (D) playing the piano. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"How is the Arabic numeral for '2' written? (A) II (B) 2 (C) I (D) ii. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What country gave us the fashionable headgear called the beret? (A) Switzerland (B) China (C) Mexico (D) France. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"How many spikes are on the Statue of Liberty's crown? (A) five (B) seven (C) nine (D) thirteen. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In a game with no wild cards what is the highest possible poker hand? (A) straight flush (B) royal flush (C) full house (D) four of a kind. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a (A) dispersed alluvial fan soil (B) heavy-textured soil, such as silty clay (C) light-textured soil, such as loamy sand (D) region of low humidity. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What is the capital of North Dakota? (A) Fargo (B) Sioux Falls (C) Pierre (D) Bismarck. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"A fiscal policy to combat a recession would call for (A) an increase in taxes (B) a decrease in the reserve requirement (C) a decrease in the discount rate (D) an increase in government spending. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,miscellaneous
"An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches (A) I only (B) II only (C) II and III only (D) III and IV only. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"How much chicken excrement is produced in the United States every year? (A) 4*10^12 kg (B) 4*10^14 kg (C) 4*10^10 kg (D) 4*10^16 kg. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999? (A) Poodle (B) Beagle (C) Labrador retriever (D) German shepherd. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What singer appeared in the 1992 baseball film 'A League of Their Own'? (A) Brandy (B) Garth Brooks (C) Madonna (D) Whitney Houston. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"How is the word 'ambulance' normally written on the front of American ambulances? (A) in French (B) in braille (C) in reverse (D) in gibberish. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What is the colored part of the eye called? (A) pupil (B) retina (C) iris (D) cochlea. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"If you work as a 'dolly grip' what business are you in? (A) sheep farming (B) construction (C) film production (D) moving. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
