preamble,stimulus,is_correct,subject
"Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections? (A) Walter Mondale (B) Michael Dukakis (C) Gary Hart (D) Jimmy Carter. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the (A) money supply (B) GDP deflator (C) unemployment rate (D) government's budget deficit. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these is another name for a golf course? (A) Links (B) Pitch (C) Steps (D) Suite. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities? (A) Salary expense is increased by $300,000; cash is increased by $300,000 (B) Salary expense is decreased by $300,000; cash is increased by $300,000 (C) Salary expense is increased by $300,000; cash is decreased by $300,000 (D) Salary expense is decreased by $300,000; cash is decreased by $300,000. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Who was not one of the Cartwright sons on the TV series 'Bonanza'? (A) Adam (B) Ben (C) Little Joe (D) Hoss. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"How long is a single term in the US Senate? (A) two years (B) six years (C) four years (D) eight years. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"On what body part should you wear a babushka? (A) head (B) hands (C) foot (D) legs. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make? (A) Classifying (B) Patterning (C) Counting (D) Ordering. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that (A) good judgment can be improved by studying the rules of formal grammar (B) analyzing and diagramming provide exercise in logical thinking (C) using language in a wide variety of situations improves grammar (D) formal study of grammar improves writing ability. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Who was the mother of the Greek god Zeus? (A) Gaia (B) Phoebe (C) Rhea (D) Hera. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these evangelists is a cousin of rocker Jerry Lee Lewis? (A) Jimmy Swaggart (B) Billy Graham (C) Oral Roberts (D) Jerry Falwell. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following prescribes standards for wages and overtime pay that affect most private and public employment? (A) The Employee Retirement Income Security Act (B) The Fair Labor Standards Act (C) The American Recovery and Reinvestment Act (D) The Federal Employees' Compensation Act. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What organelle is primarily responsible for photosynthesis? (A) Nucleus (B) Chloroplast (C) Mitochondria (D) Golgi Apparatus. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In what city is TV's 'The Mary Tyler Moore Show' set? (A) Minneapolis (B) Dallas (C) Chicago (D) New York. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What Greek poet wrote 'The Iliad' and 'The Odyssey'? (A) Sophocles (B) Homer (C) Plato (D) Socrates. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is Delta Burke's character's job on the sitcom 'Designing Women'? (A) fashion designer (B) interior designer (C) graphic designer (D) website designer. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students? (A) Concentric circles (B) K-W-L chart (C) Book pass (D) Reciprocal teaching. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"On average what length of time passes between high tides? (A) 3 hours 25 minutes (B) 12 hours 25 minutes (C) 6 hours 25 minutes (D) 24 hours 25 minutes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following? (A) An increase in United States exports (B) A decrease in the demand for the United States dollar (C) An increase in United States imports (D) A decrease in the United States trade deficit. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"The legal basis for the escalation of United States involvement in the Vietnam War was the (A) declaration of war by Congress (B) United Nations resolution condemning the North Vietnamese invasion of South Vietnam (C) passage of the Gulf of Tonkin Resolution by Congress (D) mutual defense provisions of the North Atlantic Treaty Organization (NATO). Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What professional sports team plays its home games in the Alamodome? (A) San Antonio Spurs (B) New York Jets (C) Detroit Tigers (D) Boston Bruins. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What is the name of Howard Stern's female on-air sidekick? (A) Allison Norris (B) Jackie Reeses (C) Robin Quivers (D) Jackie Martling. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"In what decade did Israel become an independent state? (A) 1920s (B) 1940s (C) 1950s (D) 1960s. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In cooking the term 'au gratin' is sometimes used to describe a dish with what topping? (A) fruit (B) gravy (C) cheese (D) whipped cream. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year? (A) Baseline assessment (B) Short-answer unit assessment (C) Portfolio assessment (D) Teacher-created assessment. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel? (A) through a human body (B) through outer space (C) to the ocean floor (D) to the center of the earth. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What would be the most likely thing one would do with the compound MgSO4 7H2O? (A) power a car (B) blow up a building (C) soak ones feet (D) fertilize a lawn. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Who originally proposed the idea of daylight-saving time? (A) Henry David Thoreau (B) Galileo (C) Benjamin Franklin (D) Albert Einstein. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"If you ask for 'gai' at a Thai restaurant what will you get? (A) chicken (B) shrimp (C) beef (D) pork. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"On a set of jumper cables what color designates the negative connector? (A) red (B) black (C) orange (D) blue. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these is a commonly-known investment account? (A) CNN (B) EMC (C) IRA (D) IRS. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"If you are 'riding fakie' inside a 'half pipe' what are you probably doing? (A) skiing (B) biking (C) snowboarding (D) surfing. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these people was not alive in the 20th century? (A) Mark Twain (B) Ulysses S Grant (C) Thomas Edison (D) Sigmund Freud. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What color is cartoon character Marge Simpson's hair? (A) yellow (B) purple (C) blue (D) brown. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these is not a fabric? (A) Celotex (B) Velveteen (C) Seersucker (D) Tencel. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"How is 4:00 pm expressed in military time? (A) 1600 (B) 4 (C) 400 (D) 4:00. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future? (A) CO2 from fossil fuels (B) Atomic warfare (C) Dust clouds from volcanoes (D) Depletion of Earth's ozone layer. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following activities is likely to have the greatest impact on biodiversity? (A) Copper mining in Chile (B) Soil erosion on the slopes of the Rocky Mountains (C) Large-scale deforestation of the Amazon or Congo basin tropical forests (D) Increased use of ethanol fuels in the United States. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match? (A) Jimmy Connors (B) Bobby Riggs (C) Pete Sampras (D) John McEnroe. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following structures is most susceptible to damage by acid precipitation? (A) A tombstone made of marble (B) A monument made of granite (C) A roof made of slate (D) A statue made of gabbro. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Who is an archenemy of the cartoon superhero Underdog? (A) OverCat (B) Muttley (C) Mr Whoopie (D) Dick Dastardly. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Mohair is made from the fleece of what animal? (A) goat (B) camel (C) llama (D) mole. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly (A) 3 billion years ago (B) 65 million years ago (C) 540 million years ago (D) 200,000 years ago. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"The Strauss family of composers popularized what dance? (A) tango (B) waltz (C) fox-trot (D) square dance. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What was Ludwig Van Beethoven's final symphony? (A) Ninth (B) Tenth (C) Eleventh (D) Twelfth. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"A portrait that comically exaggerates a person's physical traits is called a what? (A) Caricature (B) Landscape (C) Still life (D) Impressionism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"The government establishes a price floor in a market for a good in order to (A) eliminate a surplus in the market (B) help sellers of the good (C) eliminate a shortage in the market (D) help buyers of the good. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem? (A) Engage your audience by making eye contact with people in the back of the room (B) Entertain your audience with exaggerated body language (C) Project your voice by relaxing the rib cage and maintaining good posture (D) Emphasize your main points by reading them directly from a paper. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices? (A) Foreshadowing (B) Irony (C) Personification (D) Flashback. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these is not one of the 3 methods of heat transfer? (A) Conduction (B) Radiation (C) Induction (D) Convection. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these is not an ingredient in Yorkshire pudding? (A) chocolate (B) eggs (C) milk (D) meat drippings. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task? (A) A dictionary (B) A grammar guide (C) A thesaurus (D) A glossary. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Where was the chicken First domesticated? (A) France (B) Peru (C) India (D) Zaire. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following is not in Nevada? (A) Liberace Museum (B) Lake Mead (C) Pikes Peak (D) Hoover Dam. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What famous folksinger founded the Institute for the Study of Non-Violence in 1965? (A) Bob Dylan (B) Woody Guthrie (C) Joan Baez (D) Peter Yarrow. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Phoebe Dione and Helene are moons of what planet? (A) Saturn (B) Jupiter (C) Neptune (D) Pluto. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of these companies is not an online stock brokerage? (A) E*Trade (B) Datek Online (C) EDigital (D) DLJ Direct. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these is not the name of one of rock musician Frank Zappa's children? (A) Dweezil (B) Ahmet (C) Lumpy Gravy (D) Moon Unit. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"How much does Peanuts character Lucy charge for her psychiatric advice? (A) 10 cents (B) 5 cents (C) 75 cents (D) $125. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product? (A) Reading the product's label and proceeding according to the label directions (B) Finding a nontoxic product to use and adapting the art-making process as necessary (C) Making sure no children are present when using the product (D) Checking with a qualified toxicologist before using the material. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What children's storybook character believes that the sky is falling? (A) Curious George (B) Jack Sprat (C) Chicken Little (D) Tom Thumb. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Pop icon Tiny Tim was famous for playing what musical instrument? (A) kazoo (B) accordion (C) ukulele (D) fiddle. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following is the highest level taxonomic rank? (A) Class (B) Phylum (C) Domain (D) Kingdom. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"When daylight-saving time arrives in the spring how do most Americans turn their clocks? (A) one hour forward (B) one hour backward (C) two hours forward (D) two hours backward. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of these fashion designers was born in the United States? (A) Laura Ashley (B) Helmut Lang (C) Donna Karan (D) Christian Dior. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Who was on the $500 bill? (A) Calvin Coolidge (B) Andrew Jackson (C) William McKinley (D) Aaron Burr. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"For a man and woman on a date 'dutch treat' means what? (A) Each pays their own way (B) The man pays (C) The woman pays (D) The Dutch pay. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What city's residents are known as 'Knickerbockers'? (A) New York City (B) Boston (C) Philadelphia (D) London. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of these college football programs has produced the most Heisman Trophy winners? (A) Notre Dame (B) USC (C) Oklahoma (D) Michigan. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What does a pH level measure? (A) density (B) acidity (C) wavelength (D) humidity. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal? (A) -328716 (B) 1000 (C) 1000000 (D) 1000000000. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as (A) compound (B) simple (C) complex (D) compound-complex. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of these holidays is not attached to a specific date? (A) Independence Day (B) New Year's Day (C) Thanksgiving (D) Christmas. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Where is the Louvre museum? (A) Paris (B) Lyon (C) Geneva (D) Vichy. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following guidance systems is principally a materials-handling device? (A) Conveyor (B) Escalator (C) Highway (D) Railroad. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel? (A) Primary (B) Complementary (C) Secondary (D) Tertiary. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce? (A) Comparing quantities (B) Describing quantities (C) Decomposing quantities (D) Ordering quantities. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which brand of cat food claims it's so tasty that 'cats ask for it by name'? (A) Fancy Feast (B) Meow Mix (C) Cat Chow (D) 9-Lives. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In the phrase 'Y2K' what does 'K' stand for? (A) thousand (B) millennium (C) computer code (D) catastrophe. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What is the approximate speed of light? (A) 186000 miles per second (B) 165 miles per hour (C) 122000 miles per hour (D) 293000 miles per second. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of these people was buried in the Valley of the Kings? (A) King Tut (B) Louis XIV (C) Elvis Presley (D) Julius Caesar. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"After Prince Charles who is next in line to be the king of England? (A) Prince Andrew (B) Prince Edward (C) Prince William (D) Fresh Prince. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"The disco band ABBA comes from what country? (A) Norway (B) Switzerland (C) Sweden (D) The Netherlands. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"When it's noon in New York during daylight-saving time what time is it in Honolulu? (A) 6:30 AM (B) 7:00 AM (C) 6:00 AM (D) 8:00 AM. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the (A) ratio of profit to sales (B) gross domestic product (C) current ratio (D) trade surplus. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is the world’s most venomous fish? (A) Scorpion fish (B) Stonefish (C) Lion fish (D) Toadfish. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What force causes an ice cream cone to fly off of a spinning merry-go-round? (A) centrifugal (B) Vehicular (C) Gravitational (D) Torsal. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of these words is spelled correctly? (A) decieve (B) foriegn (C) hygiene (D) wierd. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"The term 'chili con carne' refers to chili with what? (A) meat (B) beans (C) cheese (D) chili peppers. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"At what age can someone first attend an R-rated movie without an accompanying adult? (A) 15 (B) 17 (C) 18 (D) 21. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'? (A) ophthalmologist (B) cardiologist (C) proctologist (D) neurologist. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"In the comic strip 'Peanuts' what is Schroeder known for doing? (A) playing the piano (B) Dancing (C) playing football (D) Flying an imaginary plane. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"How is the Arabic numeral for '2' written? (A) II (B) 2 (C) I (D) ii. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What country gave us the fashionable headgear called the beret? (A) Switzerland (B) China (C) France (D) Mexico. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"How many spikes are on the Statue of Liberty's crown? (A) five (B) seven (C) nine (D) thirteen. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In a game with no wild cards what is the highest possible poker hand? (A) royal flush (B) straight flush (C) full house (D) four of a kind. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a (A) dispersed alluvial fan soil (B) heavy-textured soil, such as silty clay (C) light-textured soil, such as loamy sand (D) region of low humidity. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What is the capital of North Dakota? (A) Bismarck (B) Fargo (C) Sioux Falls (D) Pierre. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"A fiscal policy to combat a recession would call for (A) an increase in government spending (B) an increase in taxes (C) a decrease in the reserve requirement (D) a decrease in the discount rate. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches (A) II and III only (B) I only (C) II only (D) III and IV only. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"How much chicken excrement is produced in the United States every year? (A) 4*10^12 kg (B) 4*10^10 kg (C) 4*10^14 kg (D) 4*10^16 kg. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999? (A) Labrador retriever (B) Poodle (C) Beagle (D) German shepherd. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What singer appeared in the 1992 baseball film 'A League of Their Own'? (A) Brandy (B) Madonna (C) Garth Brooks (D) Whitney Houston. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"How is the word 'ambulance' normally written on the front of American ambulances? (A) in French (B) in reverse (C) in braille (D) in gibberish. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is the colored part of the eye called? (A) pupil (B) retina (C) iris (D) cochlea. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"If you work as a 'dolly grip' what business are you in? (A) sheep farming (B) film production (C) construction (D) moving. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Who was the longest reigning monarch in French history? (A) Louis XIV (B) Louis XIII (C) Louis XV (D) Louis XVI. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"The principles of xeriscaping are best exemplified by a homeowner who (A) installs an in-ground sprinkler system that operates on a timer (B) lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade (C) replaces nonnative ornamentals with native shrubs that do not require irrigation (D) increases the use of fertilizer on the turfgrass to promote growth. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)? (A) $120 million annual Revenue (B) $12 billion annual Revenue (C) $1.2 billion annual Revenue (D) $120 billion annual Revenue. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What native empire controlled Large areas of South African Territory during the 19th century? (A) Hutu (B) Aztec (C) Zulu (D) Masai. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"How many keys are on a Standard piano? (A) 20 (B) 54 (C) 88 (D) 100. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of (A) current technologies (B) the capabilities of the designer (C) the nature of the audience (D) the limitations of the printer. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which one of these world leaders was assassinated? (A) Ferdinand Marcos (B) Indira Gandhi (C) Golda Meir (D) Neville Chamberlain. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these candy bars was named for a baseball player? (A) Baby Ruth (B) Reggie Bar (C) Clark Bar (D) Butterfinger. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"The common term for someone who has difficulty seeing objects in the distance is what? (A) farsighted (B) hindsighted (C) nearsighted (D) hypermetropic. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Where did jazz great Sun Ra claim he was born? (A) Saturn (B) Atlantis (C) Mount Olympus (D) in a saxophone. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"By what name is Bob Keeshan better known? (A) Bozo the Clown (B) Captain Kangaroo (C) Pee Wee Herman (D) Buffalo Bob. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Where would you typically find a bailiff? (A) grocery store (B) football stadium (C) courtroom (D) doctor's office. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Girls of what religious community traditionally wear bonnets? (A) Sikh (B) Roman Catholic (C) Amish (D) Christian. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What New Age musician released a 1998 album titled 'King of the Pan3Flute'? (A) Yanni (B) Vangelis (C) Zamfir (D) Kenny G. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these is a fish? (A) sea cow (B) sea snake (C) sea horse (D) sea lion. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"How many airplanes are in the air worldwide right now (as of 2014)? (A) 5,000 (B) 80,000 (C) 20,000 (D) 320,000. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion? (A) Hierarchical (B) Relocation (C) Stimulus (D) Contagious. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"When cool air flows from a high mountain region to a region of lower elevation, the air will (A) increase in moisture content (B) undergo adiabatic warming (C) condense, forming large amounts of dew (D) undergo adiabatic cooling. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In Greek mythology what is the name of Zeus' father? (A) Apollo (B) Cronus (C) Prometheus (D) Hercules. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What disease does a carcinogen cause? (A) influenza (B) emphysema (C) cancer (D) heart disease. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Who sang lead vocals for the band Big Brother and the Holding Company? (A) Grace Slick (B) Mama Cass (C) Janis Joplin (D) Karen Carpenter. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
